2022-11-08 02:19:58,905 DEBUG   SenderThread:27653 [sender.py:send_request():317] send_request: poll_exit
2022-11-08 02:19:58,906 DEBUG   HandlerThread:27653 [handler.py:handle_request():139] handle_request: poll_exit
2022-11-08 02:19:58,906 DEBUG   SenderThread:27653 [sender.py:send_request():317] send_request: poll_exit
2022-11-08 02:19:58,906 DEBUG   HandlerThread:27653 [handler.py:handle_request():139] handle_request: server_info
2022-11-08 02:19:58,906 DEBUG   HandlerThread:27653 [handler.py:handle_request():139] handle_request: get_summary
2022-11-08 02:19:58,907 DEBUG   SenderThread:27653 [sender.py:send_request():317] send_request: server_info
2022-11-08 02:19:58,907 DEBUG   HandlerThread:27653 [handler.py:handle_request():139] handle_request: sampled_history
2022-11-08 02:19:58,907 INFO    MainThread:27653 [wandb_run.py:_footer_history_summary_info():3377] rendering history
2022-11-08 02:19:58,907 INFO    MainThread:27653 [wandb_run.py:_footer_history_summary_info():3409] rendering summary
2022-11-08 02:19:58,907 DEBUG   HandlerThread:27653 [handler.py:handle_request():139] handle_request: shutdown
2022-11-08 02:19:58,907 INFO    HandlerThread:27653 [handler.py:finish():814] shutting down handler
2022-11-08 02:19:59,909 INFO    WriterThread:27653 [datastore.py:close():279] close: /Users/jackwu/Project/Python/ML assignment/IQ-Learn/iq_learn/outputs/2022-11-08/02-19-15/wandb/offline-run-20221108_021952-2u6ua41n/run-2u6ua41n.wandb
2022-11-08 02:19:59,912 INFO    SenderThread:27653 [sender.py:finish():1331] shutting down sender
2022-11-08 02:20:00,209 INFO    MainThread:27653 [internal.py:handle_exit():78] Internal process exited
